auth_user_id,tipo_usuario,nombre,apellido,fecha_nacimiento,direccion,telefono,especialidad,consultorio
1070,paciente,Onofre,Taboada,1989-02-05,"Callejón de Daniela Giménez 91 Puerta 3 , Zaragoza, 02792",+34879 30 03 81,,
1071,doctor,Roxana,Salgado,1994-06-17,"Rambla Esmeralda Pou 10 Piso 4 , Segovia, 46127",+34 882661265,Cardiología,Consultorio 7
1072,doctor,Jose Francisco,Nogueira,2000-04-11,"Avenida de Nacio Donoso 23, Valencia, 16188",+34806 812 209,Pediatría,Consultorio 9
1073,administrativo,Azucena,Pablo,1958-03-03,"Pasaje de Teresita Palma 61 Piso 9 , Lugo, 19716",+34 871 58 79 48,,
1074,administrativo,José Mari,Ramos,1979-09-07,"Ronda de Emiliana Rios 81 Puerta 1 , La Coruña, 20349",+34847 292 995,,
1075,paciente,Zacarías,Llanos,2006-11-02,"Callejón de Melisa Rosselló 48, Álava, 20509",+34 983 309 139,,
1076,administrativo,Ascensión,Quesada,1962-01-31,"Callejón de Cipriano Garcés 80 Apt. 77 , Pontevedra, 38178",+34 941030490,,
1077,doctor,Gregorio,Escobar,1945-10-28,"C. de Hipólito Tudela 195 Apt. 96 , Albacete, 25606",+34884462261,Urología,Consultorio 2
1078,doctor,Remedios,Luque,2004-12-30,"Cuesta Tatiana Camino 362 Puerta 7 , Cáceres, 41194",+34817456498,Gastroenterología,Consultorio 7
1079,doctor,Eugenio,Esteban,1983-11-12,"Rambla Lupita Iglesia 84, Cuenca, 13854",+34911752597,Oftalmología,Consultorio 5
1080,paciente,Antonia,Muñoz,1992-04-08,"Ronda de Sebastian Melero 25, Jaén, 40087",+34 844 39 09 45,,
1081,paciente,Josep,Alegre,1958-01-09,"Rambla de Sofía Cuenca 5, Ourense, 35496",+34 986176538,,
1082,administrativo,Edelmira,Cerdá,1975-12-24,"Cuesta Silvia Alcázar 29 Apt. 61 , Huelva, 01002",+34 925 080 368,,
1083,administrativo,Fausto,Ricart,1989-08-28,"Paseo de Feliciana Manzanares 40, Lleida, 28040",+34973663278,,
1084,administrativo,Alexandra,Bilbao,1999-10-12,"Vial Curro Martorell 8, Las Palmas, 40477",+34925 327 298,,
1085,paciente,Rosendo,Marqués,1953-03-14,"Rambla de Salud Bustos 99 Puerta 1 , Cuenca, 38973",+34 871 058 584,,
1086,doctor,Adelina,Higueras,1988-01-08,"Rambla de Maximino Becerra 11 Apt. 66 , Ávila, 35812",+34857 32 27 85,Psiquiatría,Consultorio 7
1087,paciente,Cleto,Sainz,1974-08-09,"Acceso Julie Taboada 77 Apt. 48 , Toledo, 08742",+34838 55 99 55,,
1088,doctor,Quique,Niño,2005-05-09,"Ronda de Wálter Fernández 8, Tarragona, 50096",+34 803311765,Endocrinología,Consultorio 5
1089,paciente,Baldomero,Ponce,2006-04-24,"Pasadizo de Bibiana Ferrández 5, Santa Cruz de Tenerife, 24949",+34 928 693 043,,
1090,administrativo,Azucena,Múñiz,1986-07-18,"Callejón de Calista Campo 10, Cádiz, 08955",+34747770279,,
1091,paciente,Liliana,Paz,1981-07-10,"Pasadizo Ruy Cantero 22, Salamanca, 08323",+34886 020 659,,
1092,doctor,Alfonso,Corbacho,1998-02-09,"C. Adán Castellanos 1, Madrid, 30000",+34972 429 346,Ginecología,Consultorio 5
1093,paciente,Pili,Llano,1960-01-05,"Ronda de Teresita Nevado 103, Ávila, 30592",+34 806533733,,
1094,administrativo,Sigfrido,Garrido,1982-02-02,"Pasaje Lupita Fajardo 58 Puerta 6 , Granada, 37519",+34715 79 95 08,,
1095,doctor,Jesús,Tenorio,1985-09-07,"C. de Curro Viña 3 Apt. 04 , Girona, 04421",+34924 24 89 25,Gastroenterología,Consultorio 9
1096,paciente,Danilo,Plana,1990-10-09,"C. Selena Vallés 94 Apt. 37 , Girona, 13608",+34826667417,,
1097,administrativo,Guiomar,Almeida,1967-04-10,"Vial Goyo Huertas 82 Puerta 1 , Málaga, 15599",+34886 049 966,,
1098,doctor,Juan Bautista,Mateo,1975-10-23,"Callejón de Febe Sola 606, Segovia, 44085",+34 981778100,Gastroenterología,Consultorio 5
1099,paciente,Tito,Cortes,1979-08-21,"C. de Apolonia Maestre 74 Apt. 08 , Almería, 37248",+34 850 48 61 55,,
1100,paciente,Victor Manuel,Gimenez,1960-06-05,"Glorieta de Marina Santamaria 52, Asturias, 49523",+34803 433 855,,
1101,administrativo,Olegario,Dominguez,1977-04-19,"Callejón de Manuela Pedrero 26, Ourense, 39581",+34971 58 74 06,,
1102,administrativo,Dalila,Gámez,1986-09-17,"Urbanización de Selena Moles 22 Apt. 14 , Ourense, 09550",+34 900 78 83 18,,
1103,paciente,Beatriz,Chacón,2001-11-21,"Rambla de Pili Alegre 51 Piso 6 , Guipúzcoa, 35607",+34 806 56 94 20,,
1104,doctor,Alexandra,Balaguer,1984-09-09,"Via Guadalupe Sanmiguel 482, Ourense, 22665",+34806 62 11 19,Psiquiatría,Consultorio 4
1105,paciente,Florencia,Mateu,1961-03-11,"Acceso de Juan José Gilabert 29, Toledo, 01963",+34948 37 43 44,,
1106,paciente,Judith,Arnal,1966-12-10,"Cañada Renata Aliaga 43 Apt. 55 , Málaga, 06607",+34 875 685 303,,
1107,doctor,Eutropio,Porcel,1976-10-18,"Via Vicenta Cornejo 14 Apt. 06 , Córdoba, 50631",+34 826 562 610,Oftalmología,Consultorio 1
1108,doctor,Josep,Huertas,1979-07-06,"Avenida Obdulia Barriga 41, Tarragona, 25555",+34 879172922,Oncología,Consultorio 9
1109,doctor,Nando,Pablo,1970-10-26,"Plaza de Quirino Orozco 97 Piso 7 , Sevilla, 11563",+34 876570331,Psiquiatría,Consultorio 6
1110,administrativo,Leonardo,Hernández,1973-05-23,"Cañada Luís Luís 792 Piso 5 , Castellón, 18687",+34845562238,,
1111,doctor,José Antonio,Ramirez,1994-12-15,"Plaza de Máximo Juliá 9 Piso 9 , Alicante, 14809",+34725 592 624,Urología,Consultorio 6
1112,administrativo,Adelaida,Iniesta,1957-07-24,"Rambla Miguel Ballesteros 39, Madrid, 38184",+34 880 82 66 13,,
1113,administrativo,Dorita,Sala,1995-10-24,"Urbanización de Florencia Gallardo 34, La Coruña, 24485",+34841774258,,
1114,paciente,Lupe,Real,2006-01-19,"Callejón de Espiridión Haro 11, Zaragoza, 28629",+34 928491366,,
1115,paciente,Nélida,Cervantes,1968-06-03,"Alameda de Victoriano Mancebo 39 Piso 7 , Navarra, 41449",+34 951 12 74 74,,
1116,doctor,Bautista,Camacho,1955-01-17,"Glorieta de Pastora Flor 61, Lugo, 36602",+34946491063,Dermatología,Consultorio 9
1117,administrativo,Marina,Quesada,1964-01-31,"Urbanización de Gil Jáuregui 2, Pontevedra, 50249",+34872648463,,
1118,paciente,Roberta,Benitez,1955-09-12,"Pasaje de Octavio Gomila 291 Apt. 44 , Huelva, 09045",+34825 821 989,,
1119,paciente,Ramona,Vilanova,1961-06-15,"C. Andrés Quintero 77, Guipúzcoa, 13447",+34 855 77 49 72,,
1120,paciente,Anna,Rosselló,2003-11-02,"Pasadizo Clímaco Céspedes 32, Navarra, 39769",+34971 788 698,,
1121,doctor,Moisés,Chamorro,1999-12-27,"Pasaje de Rafaela Casanova 77, Ciudad, 25990",+34 885 630 768,Gastroenterología,Consultorio 2
1122,doctor,Mayte,Bertrán,2003-10-01,"Cuesta de Pablo Puga 46, Alicante, 35074",+34 930 93 96 83,Cardiología,Consultorio 3
1123,paciente,Patricia,Rojas,1997-07-12,"Camino Lázaro Vigil 172 Apt. 46 , Lugo, 05763",+34928720418,,
1124,administrativo,Vidal,Aranda,2002-07-21,"Cuesta Trinidad Ponce 61 Apt. 49 , Las Palmas, 19327",+34842 960 955,,
1125,paciente,Jordi,Bastida,1999-03-19,"Avenida de Marcio Batalla 39 Apt. 94 , Cantabria, 25797",+34 874176694,,
1126,paciente,Joaquina,Gutierrez,1959-07-01,"Alameda de Julio Martorell 24 Puerta 2 , Ourense, 42667",+34830 976 549,,
1127,administrativo,Xavier,Carrillo,1991-04-26,"Pasaje Miriam Barrio 6 Puerta 3 , Murcia, 29204",+34986 930 460,,
1128,doctor,Marina,Mercader,1973-03-27,"Ronda de Ainara Busquets 974, Zaragoza, 36799",+34 827 692 514,Pediatría,Consultorio 7
1129,doctor,Alicia,Alonso,2003-11-09,"Urbanización de Nilda Cuesta 1 Apt. 26 , Lleida, 01247",+34 921 03 07 10,Oftalmología,Consultorio 10
1130,paciente,Inmaculada,Rosselló,1951-08-06,"Via de Chus Conesa 76, Cuenca, 27999",+34 873 088 101,,
1131,paciente,Aura,López,1999-07-17,"Paseo Filomena Pintor 544, León, 26934",+34 826 436 394,,
1132,administrativo,Eugenia,Gallo,1982-10-01,"Glorieta de Griselda Palomino 593 Piso 5 , Melilla, 45866",+34 923 886 189,,
1133,doctor,Roberto,Llopis,1996-03-21,"Acceso de Augusto Pulido 25, Almería, 34815",+34 849 77 73 47,Oncología,Consultorio 9
1134,administrativo,Maribel,Gálvez,1957-04-29,"Glorieta de Arturo Cortés 861 Puerta 5 , Zamora, 01928",+34874 98 66 34,,
1135,paciente,Bárbara,Yuste,1945-07-23,"Glorieta de Delia Vallejo 599 Piso 2 , Ávila, 39785",+34 827322077,,
1136,administrativo,Manuela,Echevarría,2004-08-04,"Camino Reyes Montalbán 7, Guadalajara, 30286",+34 848 72 85 86,,
1137,administrativo,Domitila,Segovia,1992-10-13,"Urbanización de América Ojeda 17 Puerta 1 , La Coruña, 20420",+34947075193,,
1138,doctor,Moisés,Gaya,1959-08-03,"Paseo de Sandalio Abad 560 Piso 4 , La Coruña, 47087",+34 901235559,Gastroenterología,Consultorio 7
1139,paciente,Oriana,Nadal,1984-10-12,"Ronda Rómulo Carreño 60 Puerta 7 , Barcelona, 20738",+34 916 136 684,,
1140,administrativo,Manolo,Flores,1981-03-12,"Rambla de Aitor Aramburu 87, Vizcaya, 51702",+34 968 355 255,,
1141,paciente,Charo,Juárez,1954-05-22,"Callejón Petrona Sánchez 64, Huelva, 29550",+34639 95 83 30,,
1142,paciente,Francisco Javier,Chacón,1978-11-05,"Vial Ofelia Coronado 709 Apt. 42 , Segovia, 09348",+34701519383,,
1143,paciente,Remigio,Carbó,2006-07-29,"Avenida Filomena Cabello 208 Apt. 38 , Ceuta, 05344",+34946 07 79 70,,
1144,paciente,Nidia,Agudo,1984-07-28,"Calle de Hilda Zorrilla 14, Granada, 27775",+34980 046 028,,
1145,paciente,María José,Roselló,1960-01-25,"Avenida de Felipa Bernal 48, Valladolid, 08619",+34941 01 99 92,,
1146,administrativo,Jeremías,Botella,1951-10-17,"Cuesta Teo Piñol 11, Melilla, 32718",+34863311044,,
1147,paciente,Pascual,Alemán,1957-01-29,"Alameda de Graciela Casanovas 23, Salamanca, 39328",+34 962 13 44 12,,
1148,paciente,Nerea,Alcaraz,1964-11-01,"Pasadizo de Poncio Blanco 566 Apt. 91 , Santa Cruz de Tenerife, 07036",+34984 49 14 70,,
1149,doctor,Blas,Porras,2005-02-23,"Pasaje Cruz Checa 95 Piso 3 , Zaragoza, 40376",+34924 202 529,Neurología,Consultorio 1
1150,administrativo,Eugenio,Plana,1974-05-20,"C. de Porfirio Calderón 24, Baleares, 36330",+34 878 60 97 06,,
1151,administrativo,Roberto,Moya,1996-06-18,"Urbanización Lidia Casares 9, Lleida, 33706",+34 823 49 15 54,,
1152,paciente,Clementina,Merino,1956-12-01,"Acceso Alondra Ramos 282, Teruel, 03959",+34849 342 974,,
1153,paciente,Julieta,Bermúdez,2005-11-26,"Ronda Julie Nebot 82 Puerta 9 , Lleida, 04147",+34979 797 265,,
1154,administrativo,Irene,Durán,1958-04-19,"Glorieta de Marco Heredia 837 Piso 0 , Huesca, 30228",+34823 32 00 67,,
1155,paciente,Ani,Solís,1985-03-03,"Alameda Edgardo Polo 43 Apt. 57 , Palencia, 48157",+34842 742 707,,
1156,administrativo,Agapito,Arco,1985-01-25,"Pasadizo Bienvenida Calderón 3, Asturias, 14445",+34 988 12 83 15,,
1157,doctor,Tecla,Acuña,2001-10-25,"Acceso Sarita Llorens 87 Apt. 83 , Guadalajara, 38443",+34 873 52 21 75,Ginecología,Consultorio 4
1158,administrativo,Néstor,Estevez,1993-09-04,"Vial María Dolores Landa 8, Salamanca, 46787",+34987742485,,
1159,administrativo,Atilio,Rivas,1969-01-26,"Urbanización de Fernanda Carretero 43, Madrid, 47946",+34 973 71 55 88,,
1160,doctor,Luis Miguel,Torrijos,2003-08-16,"Via de Amancio Guerrero 65, Cuenca, 48099",+34 936 794 910,Urología,Consultorio 10
1161,doctor,Julia,Baeza,2003-04-08,"Callejón Julián Seguí 33, Toledo, 17097",+34 873 715 083,Oncología,Consultorio 9
1162,administrativo,Azahar,Alberdi,1996-11-29,"Callejón Angelina Aznar 87, Zamora, 51476",+34 947 652 988,,
1163,doctor,Feliciana,Solera,1985-10-09,"Pasaje Salomón Cañizares 81, Ciudad, 39271",+34881147264,Neurología,Consultorio 3
1164,administrativo,Fito,Arias,1952-05-20,"Cañada de Dani Sotelo 7, Huesca, 30883",+34 874 22 96 79,,
1165,paciente,Camila,Aragonés,2006-09-29,"Cañada de Samanta Guardia 2 Piso 5 , Soria, 47113",+34884 291 239,,
1166,doctor,Mirta,Pons,1966-09-06,"C. Marita Marcos 845 Piso 0 , Huesca, 25668",+34806549599,Oftalmología,Consultorio 1
1167,doctor,Dani,Vera,1956-08-10,"Plaza Antonio Arregui 13, Almería, 24898",+34 987 232 726,Oncología,Consultorio 10
1168,administrativo,Celestino,Agustí,1972-02-10,"Cuesta de Genoveva Pallarès 84, Murcia, 07983",+34 878784561,,
1169,doctor,Mariana,Cabeza,1964-05-02,"Camino de Feliciana Abad 12 Apt. 76 , Álava, 03012",+34823238980,Pediatría,Consultorio 4
1170,administrativo,Piedad,Jódar,1950-06-29,"Cañada de Alfredo Zabala 6, Almería, 04504",+34828 12 17 47,,
1171,administrativo,Griselda,Zabala,1973-02-06,"Cuesta de Dimas Castelló 69, Zamora, 08212",+34920 53 38 80,,
1172,doctor,Pepita,Gaya,1957-10-29,"Callejón de Leocadia Prats 955, Melilla, 48083",+34985 278 592,Dermatología,Consultorio 6
1173,paciente,Toño,Peralta,1952-03-11,"Vial Guiomar Nicolau 124, Asturias, 27440",+34 976 79 29 52,,
1174,administrativo,Venceslás,Benet,1994-09-23,"Camino de Belén Casal 188, Baleares, 32952",+34955 15 37 49,,
1175,administrativo,Jesusa,Milla,1972-07-17,"Cuesta Joaquín Mayo 76, Cádiz, 09530",+34825 41 96 85,,
1176,paciente,Tere,Cuevas,1964-08-23,"Urbanización de Reina Ríos 23 Puerta 2 , Vizcaya, 02824",+34846 52 77 03,,
1177,administrativo,Charo,Salvador,1965-12-24,"Rambla Agapito Aguado 16, Murcia, 15230",+34 981 286 673,,
1178,doctor,Juliana,Mir,1952-07-21,"C. Marcelo Ureña 96 Puerta 4 , Zamora, 35239",+34 911656673,Urología,Consultorio 7
1179,doctor,Benita,Villanueva,1995-09-11,"Plaza de Pía Torrijos 4, Huesca, 47539",+34 943 943 286,Neurología,Consultorio 4
1180,paciente,Cristian,Bas,1979-09-25,"Ronda Lola Sabater 84 Piso 6 , Sevilla, 42047",+34927 723 867,,
1181,doctor,Isaura,Marti,1946-07-12,"Plaza de Custodio Segarra 86 Puerta 6 , León, 25872",+34 943 36 09 43,Oncología,Consultorio 2
1182,doctor,Haroldo,Samper,1950-03-09,"Via Adela Vázquez 37, Girona, 34423",+34881 725 284,Neurología,Consultorio 8
1183,paciente,Humberto,Tormo,1977-01-19,"C. Gertrudis Granados 40 Apt. 44 , Ceuta, 30845",+34 877713074,,
1184,administrativo,Feliciano,Mesa,2002-12-18,"Rambla de Horacio Baena 73 Apt. 50 , Albacete, 51208",+34886164359,,
1185,administrativo,Godofredo,Navas,2006-04-20,"Ronda de Carmina Arrieta 1 Apt. 76 , Cáceres, 25722",+34947 84 63 69,,
1186,paciente,Irene,Rico,1997-08-26,"Glorieta de Azahar Arias 5 Apt. 30 , Burgos, 48349",+34900 51 25 76,,
1187,paciente,Macario,Taboada,1988-03-02,"Urbanización de Simón Ángel 672, Salamanca, 36027",+34807 464 845,,
1188,doctor,Edu,Vilalta,2004-03-29,"Alameda de Nazario Montesinos 14 Apt. 45 , Almería, 20510",+34874 87 81 95,Ginecología,Consultorio 3
1189,administrativo,Aroa,Ramón,1996-03-30,"Pasadizo Omar Leal 23 Piso 0 , León, 29308",+34 945029024,,
1190,paciente,Gracia,Casado,1993-07-10,"Pasaje Evita Cantón 16 Apt. 73 , Málaga, 13775",+34 979614810,,
1191,administrativo,Estela,Moll,1961-12-19,"Urbanización Reinaldo Montes 7, Salamanca, 27521",+34 984 101 714,,
1192,doctor,Norberto,Valverde,1950-03-21,"Paseo de Guiomar Barrena 9 Apt. 97 , Palencia, 10674",+34 988 85 16 69,Endocrinología,Consultorio 4
1193,administrativo,Benigno,Tudela,1982-10-01,"Callejón de Claudio Sierra 433, Ceuta, 39181",+34874883907,,
1194,administrativo,Dimas,Bertrán,1985-01-10,"Ronda Lucho Manzano 24, Zaragoza, 43320",+34722 48 71 59,,
1195,administrativo,Jose Angel,Cases,2002-08-27,"Pasaje de Olegario Villaverde 300, Salamanca, 04673",+34885 56 92 67,,
1196,administrativo,Juana,Santos,1956-08-15,"Urbanización de Leocadia Lago 64, Zaragoza, 51729",+34 935437267,,
1197,doctor,Lourdes,Barrios,1944-09-27,"Acceso Carmelo Roura 956 Apt. 40 , Badajoz, 37434",+34822 94 81 98,Urología,Consultorio 6
1198,paciente,Victoria,Gabaldón,1995-01-05,"Via de Teo Rueda 88, Cuenca, 30742",+34883 893 967,,
1199,doctor,Pablo,Mayol,1998-05-02,"Vial Anacleto Marí 769 Apt. 65 , Ciudad, 35261",+34878804289,Gastroenterología,Consultorio 10
1200,doctor,Victoriano,Tejada,1978-06-12,"Plaza de Ester Cobo 987, Cádiz, 32243",+34877 347 545,Ginecología,Consultorio 6
1201,administrativo,Felisa,Casanova,1982-10-04,"Pasaje América Franch 46, Navarra, 41798",+34826 19 02 86,,
1202,doctor,Arsenio,Milla,1966-10-20,"Callejón Porfirio Zorrilla 86 Apt. 30 , La Rioja, 29624",+34977 901 516,Dermatología,Consultorio 6
1203,administrativo,Pepita,Benavent,1992-03-30,"Pasaje Borja Rosado 77 Apt. 62 , Málaga, 29978",+34 983 596 562,,
1204,doctor,Rogelio,Requena,1946-08-02,"Callejón de Luna Aguiló 18, Girona, 46560",+34842162797,Oftalmología,Consultorio 4
1205,paciente,José Mari,Cordero,1982-01-30,"Callejón Goyo Aguilera 4 Piso 2 , Girona, 39076",+34887 903 194,,
1206,administrativo,Mar,Hierro,1986-12-07,"Alameda de Elvira Requena 664 Piso 4 , Tarragona, 09028",+34842 272 424,,
1207,doctor,Evangelina,Ripoll,2007-02-06,"Paseo Cosme Benito 141, Tarragona, 38327",+34925359655,Neurología,Consultorio 6
1208,paciente,Sosimo,Arnal,1995-12-24,"Pasadizo de Lorenzo Ferreras 635 Puerta 5 , Asturias, 48580",+34 945 39 52 71,,
1209,doctor,Juanita,Azcona,1946-05-15,"Callejón de Albert Arco 807, Huesca, 15927",+34690 25 04 91,Oncología,Consultorio 3
1210,administrativo,Victorino,León,1985-10-24,"Calle Luna Diéguez 98 Puerta 1 , Segovia, 47527",+34 924 734 585,,
1211,administrativo,Eva,Amo,2000-02-17,"Glorieta de Reinaldo Santos 9 Puerta 1 , Lleida, 48908",+34 946 98 93 63,,
1212,administrativo,Teobaldo,Oliva,1971-11-24,"Cañada Lourdes Barón 87 Puerta 9 , Santa Cruz de Tenerife, 08673",+34 923 929 049,,
1213,administrativo,Otilia,Posada,1982-07-16,"Ronda de Nicolasa Salom 47 Piso 6 , Almería, 36373",+34 697161758,,
1214,doctor,Ruth,Andres,1962-11-09,"Avenida Aníbal Vilar 30, Melilla, 36757",+34 945 81 42 41,Neurología,Consultorio 7
1215,paciente,Diana,Domingo,1967-05-17,"Pasaje de Patricia Andres 90 Piso 3 , Lleida, 18183",+34978 688 514,,
1216,doctor,Javi,Goñi,1964-12-13,"Calle Beatriz Peláez 75 Puerta 0 , Ceuta, 46637",+34945378665,Neurología,Consultorio 2
1217,paciente,Ariel,Jordá,1972-10-18,"Paseo de Bienvenida Moll 4 Apt. 50 , Burgos, 40812",+34976 89 25 31,,
1218,doctor,Faustino,Cortés,1975-06-02,"Ronda Maura Rios 36 Puerta 3 , Vizcaya, 17995",+34 947 555 989,Psiquiatría,Consultorio 2
1219,doctor,Dolores,Albero,1962-03-18,"Cuesta Azahara Palomino 93, Murcia, 13968",+34 977 10 05 20,Pediatría,Consultorio 5
1220,administrativo,Esteban,Prado,1998-10-08,"Avenida Alba Arnal 13 Puerta 3 , Zaragoza, 16104",+34 943 47 75 61,,
1221,paciente,Ana,Somoza,1961-11-01,"Glorieta de Chucho Cuesta 4, Girona, 14639",+34 806444373,,
1222,doctor,Jeremías,Marí,1974-06-05,"Pasaje Ágata Luz 5 Piso 9 , Segovia, 03076",+34883 54 11 59,Oncología,Consultorio 5
1223,doctor,Elpidio,Trillo,1974-08-01,"Pasaje María Crespo 24, Lugo, 27051",+34876199808,Endocrinología,Consultorio 3
1224,doctor,Fermín,Belmonte,1977-02-05,"Cuesta Paco Valera 151 Apt. 72 , Soria, 13459",+34 824 975 130,Oncología,Consultorio 3
1225,paciente,Claudia,Escribano,1948-12-23,"Urbanización de Venceslás Acuña 13 Piso 9 , Lugo, 42504",+34 974239216,,
1226,administrativo,Cecilio,Sevillano,2002-03-23,"Cañada Maximiano Díez 28, Burgos, 36604",+34 877 23 27 52,,
1227,administrativo,Maxi,Hurtado,1980-01-26,"Vial de Aurelio Lago 66, Granada, 40891",+34986 78 13 16,,
1228,administrativo,Encarna,Alemany,1988-05-27,"Callejón de Amelia Alberto 24 Piso 0 , Castellón, 36162",+34922 52 75 17,,
1229,doctor,Jeremías,Rosales,1981-01-01,"Ronda de Gaspar Fernández 77, Baleares, 27859",+34871977366,Psiquiatría,Consultorio 3
1230,paciente,Ruperto,Castillo,2002-12-09,"Cuesta de Lupe Pellicer 374 Piso 1 , Ávila, 13644",+34882 837 482,,
1231,administrativo,Lilia,Mariño,1989-07-06,"Rambla de Ceferino Sala 1, Sevilla, 42296",+34 988 47 58 27,,
1232,paciente,Dalila,Garmendia,1980-04-04,"Pasadizo Cayetana Cid 99, Cuenca, 04432",+34 985 21 10 81,,
1233,administrativo,Domingo,Carrión,1974-09-14,"Acceso Rico Bustamante 85, Barcelona, 07612",+34825 66 83 74,,
1234,administrativo,Lina,Camacho,1994-03-05,"Cuesta de Cristina Millán 8, Palencia, 20670",+34944 950 234,,
1235,paciente,Consuela,Aznar,1967-01-18,"Alameda de Florentina Puga 44, Málaga, 29429",+34 973 029 212,,
1236,administrativo,Blas,Pastor,1989-08-03,"Camino de Araceli Arnau 48 Apt. 00 , Huelva, 24223",+34 841 414 252,,
1237,paciente,Nerea,Andreu,1983-04-07,"Alameda Miriam Exposito 25, Alicante, 27359",+34 976 169 464,,
1238,administrativo,Renato,Godoy,1994-02-05,"Calle de Eutimio Fonseca 457 Piso 3 , Teruel, 15372",+34984 38 62 44,,
1239,paciente,Ceferino,Caballero,1959-07-18,"Rambla María Del Carmen Cabañas 12 Piso 2 , Cantabria, 46676",+34885976873,,
1240,paciente,Eliana,Farré,2006-08-29,"Alameda Donato Ibarra 70, Cáceres, 24282",+34980 79 22 99,,
1241,administrativo,Otilia,Quesada,1965-09-25,"Cañada de Toribio Estévez 68, Valladolid, 25532",+34 978 66 88 30,,
1242,doctor,Felix,Royo,1945-02-12,"Vial Josefina Bru 63 Piso 0 , La Coruña, 07273",+34988 674 597,Gastroenterología,Consultorio 6
1243,doctor,Candelas,Rubio,2002-05-01,"Paseo de Carlos Benavides 4 Piso 3 , Palencia, 17858",+34 979 306 323,Oncología,Consultorio 8
1244,administrativo,Bruno,Santana,1955-12-01,"Vial Lorena Tello 88, Lleida, 49393",+34719 433 689,,
1245,paciente,Eric,Lumbreras,1975-05-17,"Alameda de Hugo Murcia 5, Albacete, 22112",+34 710837610,,
1246,administrativo,Manuela,Noriega,1996-04-16,"Cuesta de Carolina Palma 9, Valencia, 43929",+34926 063 608,,
1247,paciente,Fortunata,Viñas,1948-11-27,"Via de Cruz Castrillo 14, Sevilla, 45238",+34878379025,,
1248,doctor,Leandro,Villalobos,2001-06-30,"Acceso de Emilia Simó 8 Puerta 6 , León, 07957",+34 984 05 12 25,Pediatría,Consultorio 8
1249,paciente,María Manuela,Julián,1995-02-28,"Calle Leoncio Espejo 22 Puerta 7 , Cádiz, 05313",+34 855 85 42 07,,
1250,administrativo,Camila,Palau,1949-02-12,"Pasaje Etelvina Tamayo 64, Jaén, 27946",+34 885 24 48 14,,
1251,administrativo,Concha,Azorin,1947-02-14,"Callejón Gustavo Barrena 466 Apt. 36 , La Coruña, 41450",+34922 443 412,,
1252,doctor,Federico,Carbajo,1958-08-05,"Camino Azahara Viana 6 Apt. 75 , Cádiz, 48529",+34 934 45 62 26,Pediatría,Consultorio 4
